rsi_entry,rsi_exit,sl_mult,tp_mult,sma_len,atr_thresh,pnl,sharpe,max_drawdown,win_rate
25,80,1.0,0.75,50,3.0,-524.2004390000009,-274.08205956138255,-521.470504500001,1.1673151750972763
25,80,1.0,0.75,50,5.0,-540.0613240000008,-241.17620459537096,-537.3313895000028,2.2641509433962264
25,80,1.0,0.75,75,1.0,-392.0233039999998,-498.7049072884884,-389.29336949999924,0.0
25,80,1.0,0.75,75,2.0,-545.2782195000003,-299.4849497360339,-542.5482850000008,0.7490636704119851
25,80,1.0,0.75,75,3.0,-579.2925905000006,-280.5430366663864,-576.5626560000019,1.4234875444839856
25,80,1.0,0.75,75,5.0,-591.6593390000005,-249.36111049053488,-588.9294045000024,2.4390243902439024
25,80,1.0,0.75,100,1.0,-365.8296445000001,-500.9999123558104,-363.09971000000223,0.0
25,80,1.0,0.75,100,2.0,-537.4938545000006,-287.03036370073806,-534.7639200000012,1.509433962264151
25,80,1.0,0.75,100,3.0,-569.1469305000008,-273.9849378699077,-566.4169960000036,1.8050541516245486
25,80,1.0,0.75,100,5.0,-576.1413130000007,-246.9140425894686,-573.4113785000009,2.8368794326241136
25,80,1.0,1.0,20,1.0,-214.3089085000007,-491.46882464410044,-211.92797849999988,0.0
25,80,1.0,1.0,20,2.0,-308.84964250000104,-340.40137801724825,-306.46871250000186,0.6711409395973155
25,80,1.0,1.0,20,3.0,-318.4522975000011,-318.50655661540117,-316.07136750000063,1.2987012987012987
25,80,1.0,1.0,20,5.0,-328.407459500001,-226.2601826850773,-326.02652950000265,3.7037037037037033
25,80,1.0,1.0,30,1.0,-273.1472545000006,-494.71749591821845,-270.99637000000075,0.0
25,80,1.0,1.0,30,2.0,-390.44786750000094,-331.8347371098458,-388.2969830000038,1.0471204188481675
25,80,1.0,1.0,30,3.0,-399.915502500001,-315.7966308957538,-397.76461800000106,1.530612244897959
25,80,1.0,1.0,30,5.0,-407.79105800000093,-249.58150345944034,-405.6401735000036,2.955665024630542
25,80,1.0,1.0,50,1.0,-362.60535000000016,-513.7300233270234,-359.8754155000024,0.0
25,80,1.0,1.0,50,2.0,-503.9351850000008,-284.3031675241721,-501.2052505000029,0.8032128514056224
25,80,1.0,1.0,50,3.0,-524.2004390000009,-274.08205956138255,-521.470504500001,1.1673151750972763
25,80,1.0,1.0,50,5.0,-540.0613240000008,-241.17620459537096,-537.3313895000028,2.2641509433962264
25,80,1.0,1.0,75,1.0,-392.0233039999998,-498.7049072884884,-389.29336949999924,0.0
25,80,1.0,1.0,75,2.0,-545.2782195000003,-299.4849497360339,-542.5482850000008,0.7490636704119851
25,80,1.0,1.0,75,3.0,-579.2925905000006,-280.5430366663864,-576.5626560000019,1.4234875444839856
25,80,1.0,1.0,75,5.0,-591.6593390000005,-249.36111049053488,-588.9294045000024,2.4390243902439024
25,80,1.0,1.0,100,1.0,-365.8296445000001,-500.9999123558104,-363.09971000000223,0.0
25,80,1.0,1.0,100,2.0,-537.4938545000006,-287.03036370073806,-534.7639200000012,1.509433962264151
25,80,1.0,1.0,100,3.0,-569.1469305000008,-273.9849378699077,-566.4169960000036,1.8050541516245486
25,80,1.0,1.0,100,5.0,-576.1413130000007,-246.9140425894686,-573.4113785000009,2.8368794326241136
25,80,1.0,1.25,20,1.0,-214.3089085000007,-491.46882464410044,-211.92797849999988,0.0
25,80,1.0,1.25,20,2.0,-308.84964250000104,-340.40137801724825,-306.46871250000186,0.6711409395973155
25,80,1.0,1.25,20,3.0,-318.4522975000011,-318.50655661540117,-316.07136750000063,1.2987012987012987
25,80,1.0,1.25,20,5.0,-328.407459500001,-226.2601826850773,-326.02652950000265,3.7037037037037033
25,80,1.0,1.25,30,1.0,-273.1472545000006,-494.71749591821845,-270.99637000000075,0.0
25,80,1.0,1.25,30,2.0,-390.44786750000094,-331.8347371098458,-388.2969830000038,1.0471204188481675
25,80,1.0,1.25,30,3.0,-399.915502500001,-315.7966308957538,-397.76461800000106,1.530612244897959
25,80,1.0,1.25,30,5.0,-407.79105800000093,-249.58150345944034,-405.6401735000036,2.955665024630542
25,80,1.0,1.25,50,1.0,-362.60535000000016,-513.7300233270234,-359.8754155000024,0.0
25,80,1.0,1.25,50,2.0,-503.9351850000008,-284.3031675241721,-501.2052505000029,0.8032128514056224
25,80,1.0,1.25,50,3.0,-524.2004390000009,-274.08205956138255,-521.470504500001,1.1673151750972763
25,80,1.0,1.25,50,5.0,-540.0613240000008,-241.17620459537096,-537.3313895000028,2.2641509433962264
25,80,1.0,1.25,75,1.0,-392.0233039999998,-498.7049072884884,-389.29336949999924,0.0
25,80,1.0,1.25,75,2.0,-545.2782195000003,-299.4849497360339,-542.5482850000008,0.7490636704119851
25,80,1.0,1.25,75,3.0,-579.2925905000006,-280.5430366663864,-576.5626560000019,1.4234875444839856
25,80,1.0,1.25,75,5.0,-591.6593390000005,-249.36111049053488,-588.9294045000024,2.4390243902439024
25,80,1.0,1.25,100,1.0,-365.8296445000001,-500.9999123558104,-363.09971000000223,0.0
25,80,1.0,1.25,100,2.0,-537.4938545000006,-287.03036370073806,-534.7639200000012,1.509433962264151
25,80,1.0,1.25,100,3.0,-569.1469305000008,-273.9849378699077,-566.4169960000036,1.8050541516245486
25,80,1.0,1.25,100,5.0,-576.1413130000007,-246.9140425894686,-573.4113785000009,2.8368794326241136
25,80,1.0,1.5,20,1.0,-214.3089085000007,-491.46882464410044,-211.92797849999988,0.0
25,80,1.0,1.5,20,2.0,-308.84964250000104,-340.40137801724825,-306.46871250000186,0.6711409395973155
25,80,1.0,1.5,20,3.0,-318.4522975000011,-318.50655661540117,-316.07136750000063,1.2987012987012987
25,80,1.0,1.5,20,5.0,-328.407459500001,-226.2601826850773,-326.02652950000265,3.7037037037037033
25,80,1.0,1.5,30,1.0,-273.1472545000006,-494.71749591821845,-270.99637000000075,0.0
25,80,1.0,1.5,30,2.0,-390.44786750000094,-331.8347371098458,-388.2969830000038,1.0471204188481675
25,80,1.0,1.5,30,3.0,-399.915502500001,-315.7966308957538,-397.76461800000106,1.530612244897959
25,80,1.0,1.5,30,5.0,-407.79105800000093,-249.58150345944034,-405.6401735000036,2.955665024630542
25,80,1.0,1.5,50,1.0,-362.60535000000016,-513.7300233270234,-359.8754155000024,0.0
25,80,1.0,1.5,50,2.0,-503.9351850000008,-284.3031675241721,-501.2052505000029,0.8032128514056224
25,80,1.0,1.5,50,3.0,-524.2004390000009,-274.08205956138255,-521.470504500001,1.1673151750972763
25,80,1.0,1.5,50,5.0,-540.0613240000008,-241.17620459537096,-537.3313895000028,2.2641509433962264
25,80,1.0,1.5,75,1.0,-392.0233039999998,-498.7049072884884,-389.29336949999924,0.0
25,80,1.0,1.5,75,2.0,-545.2782195000003,-299.4849497360339,-542.5482850000008,0.7490636704119851
25,80,1.0,1.5,75,3.0,-579.2925905000006,-280.5430366663864,-576.5626560000019,1.4234875444839856
25,80,1.0,1.5,75,5.0,-591.6593390000005,-249.36111049053488,-588.9294045000024,2.4390243902439024
25,80,1.0,1.5,100,1.0,-365.8296445000001,-500.9999123558104,-363.09971000000223,0.0
25,80,1.0,1.5,100,2.0,-537.4938545000006,-287.03036370073806,-534.7639200000012,1.509433962264151
25,80,1.0,1.5,100,3.0,-569.1469305000008,-273.9849378699077,-566.4169960000036,1.8050541516245486
25,80,1.0,1.5,100,5.0,-576.1413130000007,-246.9140425894686,-573.4113785000009,2.8368794326241136
25,80,1.0,2.0,20,1.0,-214.3089085000007,-491.46882464410044,-211.92797849999988,0.0
25,80,1.0,2.0,20,2.0,-308.84964250000104,-340.40137801724825,-306.46871250000186,0.6711409395973155
25,80,1.0,2.0,20,3.0,-318.4522975000011,-318.50655661540117,-316.07136750000063,1.2987012987012987
25,80,1.0,2.0,20,5.0,-328.407459500001,-226.2601826850773,-326.02652950000265,3.7037037037037033
25,80,1.0,2.0,30,1.0,-273.1472545000006,-494.71749591821845,-270.99637000000075,0.0
25,80,1.0,2.0,30,2.0,-390.44786750000094,-331.8347371098458,-388.2969830000038,1.0471204188481675
25,80,1.0,2.0,30,3.0,-399.915502500001,-315.7966308957538,-397.76461800000106,1.530612244897959
25,80,1.0,2.0,30,5.0,-407.79105800000093,-249.58150345944034,-405.6401735000036,2.955665024630542
25,80,1.0,2.0,50,1.0,-362.60535000000016,-513.7300233270234,-359.8754155000024,0.0
25,80,1.0,2.0,50,2.0,-503.9351850000008,-284.3031675241721,-501.2052505000029,0.8032128514056224
25,80,1.0,2.0,50,3.0,-524.2004390000009,-274.08205956138255,-521.470504500001,1.1673151750972763
25,80,1.0,2.0,50,5.0,-540.0613240000008,-241.17620459537096,-537.3313895000028,2.2641509433962264
25,80,1.0,2.0,75,1.0,-392.0233039999998,-498.7049072884884,-389.29336949999924,0.0
25,80,1.0,2.0,75,2.0,-545.2782195000003,-299.4849497360339,-542.5482850000008,0.7490636704119851
25,80,1.0,2.0,75,3.0,-579.2925905000006,-280.5430366663864,-576.5626560000019,1.4234875444839856
25,80,1.0,2.0,75,5.0,-591.6593390000005,-249.36111049053488,-588.9294045000024,2.4390243902439024
25,80,1.0,2.0,100,1.0,-365.8296445000001,-500.9999123558104,-363.09971000000223,0.0
25,80,1.0,2.0,100,2.0,-537.4938545000006,-287.03036370073806,-534.7639200000012,1.509433962264151
25,80,1.0,2.0,100,3.0,-569.1469305000008,-273.9849378699077,-566.4169960000036,1.8050541516245486
25,80,1.0,2.0,100,5.0,-576.1413130000007,-246.9140425894686,-573.4113785000009,2.8368794326241136
25,80,1.25,0.25,20,1.0,-214.3089085000007,-491.46882464410044,-211.92797849999988,0.0
25,80,1.25,0.25,20,2.0,-308.84964250000104,-340.40137801724825,-306.46871250000186,0.6711409395973155
25,80,1.25,0.25,20,3.0,-318.4522975000011,-318.50655661540117,-316.07136750000063,1.2987012987012987
25,80,1.25,0.25,20,5.0,-328.407459500001,-226.2601826850773,-326.02652950000265,3.7037037037037033
25,80,1.25,0.25,30,1.0,-273.1472545000006,-494.71749591821845,-270.99637000000075,0.0
25,80,1.25,0.25,30,2.0,-390.44786750000094,-331.8347371098458,-388.2969830000038,1.0471204188481675
25,80,1.25,0.25,30,3.0,-399.915502500001,-315.7966308957538,-397.76461800000106,1.530612244897959
25,80,1.25,0.25,30,5.0,-407.79105800000093,-249.58150345944034,-405.6401735000036,2.955665024630542
25,80,1.25,0.25,50,1.0,-362.60535000000016,-513.7300233270234,-359.8754155000024,0.0
25,80,1.25,0.25,50,2.0,-503.9351850000008,-284.3031675241721,-501.2052505000029,0.8032128514056224
25,80,1.25,0.25,50,3.0,-524.2004390000009,-274.08205956138255,-521.470504500001,1.1673151750972763
25,80,1.25,0.25,50,5.0,-540.0613240000008,-241.17620459537096,-537.3313895000028,2.2641509433962264
25,80,1.25,0.25,75,1.0,-392.0233039999998,-498.7049072884884,-389.29336949999924,0.0
25,80,1.25,0.25,75,2.0,-545.2782195000003,-299.4849497360339,-542.5482850000008,0.7490636704119851
25,80,1.25,0.25,75,3.0,-579.2925905000006,-280.5430366663864,-576.5626560000019,1.4234875444839856
25,80,1.25,0.25,75,5.0,-591.6593390000005,-249.36111049053488,-588.9294045000024,2.4390243902439024
25,80,1.25,0.25,100,1.0,-365.8296445000001,-500.9999123558104,-363.09971000000223,0.0
25,80,1.25,0.25,100,2.0,-537.4938545000006,-287.03036370073806,-534.7639200000012,1.509433962264151
25,80,1.25,0.25,100,3.0,-569.1469305000008,-273.9849378699077,-566.4169960000036,1.8050541516245486
25,80,1.25,0.25,100,5.0,-576.1413130000007,-246.9140425894686,-573.4113785000009,2.8368794326241136
25,80,1.25,0.5,20,1.0,-214.3089085000007,-491.46882464410044,-211.92797849999988,0.0
25,80,1.25,0.5,20,2.0,-308.84964250000104,-340.40137801724825,-306.46871250000186,0.6711409395973155
25,80,1.25,0.5,20,3.0,-318.4522975000011,-318.50655661540117,-316.07136750000063,1.2987012987012987
25,80,1.25,0.5,20,5.0,-328.407459500001,-226.2601826850773,-326.02652950000265,3.7037037037037033
25,80,1.25,0.5,30,1.0,-273.1472545000006,-494.71749591821845,-270.99637000000075,0.0
25,80,1.25,0.5,30,2.0,-390.44786750000094,-331.8347371098458,-388.2969830000038,1.0471204188481675
25,80,1.25,0.5,30,3.0,-399.915502500001,-315.7966308957538,-397.76461800000106,1.530612244897959
25,80,1.25,0.5,30,5.0,-407.79105800000093,-249.58150345944034,-405.6401735000036,2.955665024630542
25,80,1.25,0.5,50,1.0,-362.60535000000016,-513.7300233270234,-359.8754155000024,0.0
25,80,1.25,0.5,50,2.0,-503.9351850000008,-284.3031675241721,-501.2052505000029,0.8032128514056224
25,80,1.25,0.5,50,3.0,-524.2004390000009,-274.08205956138255,-521.470504500001,1.1673151750972763
25,80,1.25,0.5,50,5.0,-540.0613240000008,-241.17620459537096,-537.3313895000028,2.2641509433962264
25,80,1.25,0.5,75,1.0,-392.0233039999998,-498.7049072884884,-389.29336949999924,0.0
25,80,1.25,0.5,75,2.0,-545.2782195000003,-299.4849497360339,-542.5482850000008,0.7490636704119851
25,80,1.25,0.5,75,3.0,-579.2925905000006,-280.5430366663864,-576.5626560000019,1.4234875444839856
25,80,1.25,0.5,75,5.0,-591.6593390000005,-249.36111049053488,-588.9294045000024,2.4390243902439024
25,80,1.25,0.5,100,1.0,-365.8296445000001,-500.9999123558104,-363.09971000000223,0.0
25,80,1.25,0.5,100,2.0,-537.4938545000006,-287.03036370073806,-534.7639200000012,1.509433962264151
25,80,1.25,0.5,100,3.0,-569.1469305000008,-273.9849378699077,-566.4169960000036,1.8050541516245486
25,80,1.25,0.5,100,5.0,-576.1413130000007,-246.9140425894686,-573.4113785000009,2.8368794326241136
25,80,1.25,0.75,20,1.0,-214.3089085000007,-491.46882464410044,-211.92797849999988,0.0
25,80,1.25,0.75,20,2.0,-308.84964250000104,-340.40137801724825,-306.46871250000186,0.6711409395973155
25,80,1.25,0.75,20,3.0,-318.4522975000011,-318.50655661540117,-316.07136750000063,1.2987012987012987
25,80,1.25,0.75,20,5.0,-328.407459500001,-226.2601826850773,-326.02652950000265,3.7037037037037033
25,80,1.25,0.75,30,1.0,-273.1472545000006,-494.71749591821845,-270.99637000000075,0.0
25,80,1.25,0.75,30,2.0,-390.44786750000094,-331.8347371098458,-388.2969830000038,1.0471204188481675
25,80,1.25,0.75,30,3.0,-399.915502500001,-315.7966308957538,-397.76461800000106,1.530612244897959
25,80,1.25,0.75,30,5.0,-407.79105800000093,-249.58150345944034,-405.6401735000036,2.955665024630542
25,80,1.25,0.75,50,1.0,-362.60535000000016,-513.7300233270234,-359.8754155000024,0.0
25,80,1.25,0.75,50,2.0,-503.9351850000008,-284.3031675241721,-501.2052505000029,0.8032128514056224
25,80,1.25,0.75,50,3.0,-524.2004390000009,-274.08205956138255,-521.470504500001,1.1673151750972763
25,80,1.25,0.75,50,5.0,-540.0613240000008,-241.17620459537096,-537.3313895000028,2.2641509433962264
25,80,1.25,0.75,75,1.0,-392.0233039999998,-498.7049072884884,-389.29336949999924,0.0
25,80,1.25,0.75,75,2.0,-545.2782195000003,-299.4849497360339,-542.5482850000008,0.7490636704119851
25,80,1.25,0.75,75,3.0,-579.2925905000006,-280.5430366663864,-576.5626560000019,1.4234875444839856
25,80,1.25,0.75,75,5.0,-591.6593390000005,-249.36111049053488,-588.9294045000024,2.4390243902439024
25,80,1.25,0.75,100,1.0,-365.8296445000001,-500.9999123558104,-363.09971000000223,0.0
25,80,1.25,0.75,100,2.0,-537.4938545000006,-287.03036370073806,-534.7639200000012,1.509433962264151
25,80,1.25,0.75,100,3.0,-569.1469305000008,-273.9849378699077,-566.4169960000036,1.8050541516245486
25,80,1.25,0.75,100,5.0,-576.1413130000007,-246.9140425894686,-573.4113785000009,2.8368794326241136
25,80,1.25,1.0,20,1.0,-214.3089085000007,-491.46882464410044,-211.92797849999988,0.0
25,80,1.25,1.0,20,2.0,-308.84964250000104,-340.40137801724825,-306.46871250000186,0.6711409395973155
25,80,1.25,1.0,20,3.0,-318.4522975000011,-318.50655661540117,-316.07136750000063,1.2987012987012987
25,80,1.25,1.0,20,5.0,-328.407459500001,-226.2601826850773,-326.02652950000265,3.7037037037037033
25,80,1.25,1.0,30,1.0,-273.1472545000006,-494.71749591821845,-270.99637000000075,0.0
25,80,1.25,1.0,30,2.0,-390.44786750000094,-331.8347371098458,-388.2969830000038,1.0471204188481675
25,80,1.25,1.0,30,3.0,-399.915502500001,-315.7966308957538,-397.76461800000106,1.530612244897959
25,80,1.25,1.0,30,5.0,-407.79105800000093,-249.58150345944034,-405.6401735000036,2.955665024630542
25,80,1.25,1.0,50,1.0,-362.60535000000016,-513.7300233270234,-359.8754155000024,0.0
25,80,1.25,1.0,50,2.0,-503.9351850000008,-284.3031675241721,-501.2052505000029,0.8032128514056224
25,80,1.25,1.0,50,3.0,-524.2004390000009,-274.08205956138255,-521.470504500001,1.1673151750972763
25,80,1.25,1.0,50,5.0,-540.0613240000008,-241.17620459537096,-537.3313895000028,2.2641509433962264
25,80,1.25,1.0,75,1.0,-392.0233039999998,-498.7049072884884,-389.29336949999924,0.0
25,80,1.25,1.0,75,2.0,-545.2782195000003,-299.4849497360339,-542.5482850000008,0.7490636704119851
25,80,1.25,1.0,75,3.0,-579.2925905000006,-280.5430366663864,-576.5626560000019,1.4234875444839856
25,80,1.25,1.0,75,5.0,-591.6593390000005,-249.36111049053488,-588.9294045000024,2.4390243902439024
25,80,1.25,1.0,100,1.0,-365.8296445000001,-500.9999123558104,-363.09971000000223,0.0
25,80,1.25,1.0,100,2.0,-537.4938545000006,-287.03036370073806,-534.7639200000012,1.509433962264151
25,80,1.25,1.0,100,3.0,-569.1469305000008,-273.9849378699077,-566.4169960000036,1.8050541516245486
25,80,1.25,1.0,100,5.0,-576.1413130000007,-246.9140425894686,-573.4113785000009,2.8368794326241136
25,80,1.25,1.25,20,1.0,-214.3089085000007,-491.46882464410044,-211.92797849999988,0.0
25,80,1.25,1.25,20,2.0,-308.84964250000104,-340.40137801724825,-306.46871250000186,0.6711409395973155
25,80,1.25,1.25,20,3.0,-318.4522975000011,-318.50655661540117,-316.07136750000063,1.2987012987012987
25,80,1.25,1.25,20,5.0,-328.407459500001,-226.2601826850773,-326.02652950000265,3.7037037037037033
25,80,1.25,1.25,30,1.0,-273.1472545000006,-494.71749591821845,-270.99637000000075,0.0
25,80,1.25,1.25,30,2.0,-390.44786750000094,-331.8347371098458,-388.2969830000038,1.0471204188481675
25,80,1.25,1.25,30,3.0,-399.915502500001,-315.7966308957538,-397.76461800000106,1.530612244897959
25,80,1.25,1.25,30,5.0,-407.79105800000093,-249.58150345944034,-405.6401735000036,2.955665024630542
25,80,1.25,1.25,50,1.0,-362.60535000000016,-513.7300233270234,-359.8754155000024,0.0
25,80,1.25,1.25,50,2.0,-503.9351850000008,-284.3031675241721,-501.2052505000029,0.8032128514056224
25,80,1.25,1.25,50,3.0,-524.2004390000009,-274.08205956138255,-521.470504500001,1.1673151750972763
25,80,1.25,1.25,50,5.0,-540.0613240000008,-241.17620459537096,-537.3313895000028,2.2641509433962264
25,80,1.25,1.25,75,1.0,-392.0233039999998,-498.7049072884884,-389.29336949999924,0.0
25,80,1.25,1.25,75,2.0,-545.2782195000003,-299.4849497360339,-542.5482850000008,0.7490636704119851
25,80,1.25,1.25,75,3.0,-579.2925905000006,-280.5430366663864,-576.5626560000019,1.4234875444839856
25,80,1.25,1.25,75,5.0,-591.6593390000005,-249.36111049053488,-588.9294045000024,2.4390243902439024
25,80,1.25,1.25,100,1.0,-365.8296445000001,-500.9999123558104,-363.09971000000223,0.0
25,80,1.25,1.25,100,2.0,-537.4938545000006,-287.03036370073806,-534.7639200000012,1.509433962264151
25,80,1.25,1.25,100,3.0,-569.1469305000008,-273.9849378699077,-566.4169960000036,1.8050541516245486
25,80,1.25,1.25,100,5.0,-576.1413130000007,-246.9140425894686,-573.4113785000009,2.8368794326241136
25,80,1.25,1.5,20,1.0,-214.3089085000007,-491.46882464410044,-211.92797849999988,0.0
25,80,1.25,1.5,20,2.0,-308.84964250000104,-340.40137801724825,-306.46871250000186,0.6711409395973155
25,80,1.25,1.5,20,3.0,-318.4522975000011,-318.50655661540117,-316.07136750000063,1.2987012987012987
25,80,1.25,1.5,20,5.0,-328.407459500001,-226.2601826850773,-326.02652950000265,3.7037037037037033
25,80,1.25,1.5,30,1.0,-273.1472545000006,-494.71749591821845,-270.99637000000075,0.0
25,80,1.25,1.5,30,2.0,-390.44786750000094,-331.8347371098458,-388.2969830000038,1.0471204188481675
25,80,1.25,1.5,30,3.0,-399.915502500001,-315.7966308957538,-397.76461800000106,1.530612244897959
25,80,1.25,1.5,30,5.0,-407.79105800000093,-249.58150345944034,-405.6401735000036,2.955665024630542
25,80,1.25,1.5,50,1.0,-362.60535000000016,-513.7300233270234,-359.8754155000024,0.0
25,80,1.25,1.5,50,2.0,-503.9351850000008,-284.3031675241721,-501.2052505000029,0.8032128514056224
25,80,1.25,1.5,50,3.0,-524.2004390000009,-274.08205956138255,-521.470504500001,1.1673151750972763
25,80,1.25,1.5,50,5.0,-540.0613240000008,-241.17620459537096,-537.3313895000028,2.2641509433962264
25,80,1.25,1.5,75,1.0,-392.0233039999998,-498.7049072884884,-389.29336949999924,0.0
